app_id,name,release_date,coming_soon,price_usd,is_free,discount_pct,developer,publisher,genres,categories,tags,platforms_win,platforms_mac,platforms_linux,recommendations,positive_reviews,negative_reviews,estimated_owners,avg_playtime_forever,avg_playtime_2weeks,median_playtime,peak_ccu,required_age,dlc_count,achievements,release_year,release_month,estimated_owners_mid,is_free_clean,price_log,recommendations_scaled,avg_playtime_forever_scaled,dlc_count_scaled,achievements_scaled,release_year_scaled,primary_genre,total_reviews,review_score
267490,Batman™: Arkham Origins Blackgate - Deluxe Edition,2014-04-01,False,19.99,False,0,"Armature Studio, LLC",WB Games,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","Action, Adventure, 2.5D, Superhero, Platformer, Metroidvania, Singleplayer, Beat 'em up, Stealth, Comic Book",True,False,False,1634,1178,1606,"200,000 .. 500,000",259,0,192,8,0,0,30,2014,4,350000.0,False,3.0440461338325417,-0.1303673744510615,-0.31318803160543124,-0.14209042723478343,-0.11056819137730538,-0.7903090588163041,Action,2784,0.42313218390804597
1543030,Sword and Fairy 7,2021-10-21,False,29.99,False,0,软星科技(SoftStarlight),"方块游戏(CubeGame), 软星科技(SoftStarlight)","Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","RPG, Singleplayer, Martial Arts, Mythology, Action RPG, Story Rich, Female Protagonist, Open World, 3D, Action",True,False,False,15416,13296,5058,"500,000 .. 1,000,000",1080,0,903,68,0,2,54,2021,10,750000.0,False,3.433664571799657,-0.03352330170703519,-0.065846761549834,-0.05760269267919593,0.07726413906063251,0.8112199599834088,Action,18354,0.7244197450147107
939620,Pleasure Puzzle:Portrait 趣拼拼：肖像画,2018-09-24,False,0.49,False,51,冷笑黑妖,冷笑黑妖,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Family Sharing","Colorful, Tabletop, Time Management, Board Game, Point & Click, Music, Singleplayer, Casual, Spelling, Indie",True,False,False,189,1681,173,"200,000 .. 500,000",40,0,17,0,0,3,100,2018,9,350000.0,False,0.3987761199573678,-0.14052117543169698,-0.3791657881732458,-0.015358825401402173,0.4372761057333468,0.12485038049781758,Casual,1854,0.906688241639698
511800,ONRAID,2017-04-18,False,0.0,True,0,Pragmatix Ltd,Pragmatix Ltd,"Action, Free To Play, Indie, Massively Multiplayer, Strategy","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Trading Cards, In-App Purchases, Partial Controller Support","Free to Play, Action, 2D, Multiplayer, Massively Multiplayer, Shooter, Indie, Strategy, Co-op, Survival",True,True,True,0,1335,441,"500,000 .. 1,000,000",102,0,71,0,0,0,0,2017,4,750000.0,True,0.0,-0.14184925043885277,-0.36048715389377317,-0.14209042723478343,-0.3453586044247277,-0.10393947933071283,Action,1776,0.7516891891891891
264380,Narcissu 1st & 2nd,2015-04-24,False,0.0,True,0,stage-nana,Sekai Project,Indie,"Single-player, Steam Achievements","Visual Novel, Anime, Free to Play, Indie, Story Rich, Great Soundtrack, Drama, Emotional, Casual, Singleplayer",True,True,True,0,4675,206,"200,000 .. 500,000",1278,0,55,14,0,1,5,2015,4,350000.0,True,0.0,-0.14184925043885277,-0.00619563917345367,-0.09984655995698968,-0.306226868916824,-0.5615191989877737,Indie,4881,0.9577955337021102
557780,Atom Fishing II,2016-11-29,False,0.0,False,0,Woolf,R-Age,"Free To Play, Indie, Massively Multiplayer, Simulation","Multi-player, MMO, PvP, Online PvP, Steam Achievements, Steam Trading Cards, In-App Purchases, Commentary available, Family Sharing","Free to Play, Fishing, Simulation, Massively Multiplayer, Survival, Multiplayer, Post-apocalyptic, Indie, Open World",True,False,False,0,1200,387,"200,000 .. 500,000",86,0,51,0,0,0,12,2016,11,350000.0,True,0.0,-0.14184925043885277,-0.36530744661105646,-0.14209042723478343,-0.25144243920575876,-0.33272933915924324,Indie,1587,0.7561436672967864
350810,Pixel Puzzles 2: Anime,2015-03-27,False,4.99,False,0,Pixel Puzzles,Pixel Puzzles,"Action, Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","Anime, Puzzle, Casual, Indie, Simulation, Strategy, Action, Singleplayer, Sexual Content",True,False,False,177,741,255,"200,000 .. 500,000",192,0,199,2,0,0,27,2015,3,350000.0,False,1.7900914121273581,-0.14060549765437352,-0.33337300735905484,-0.14209042723478343,-0.1340472326820476,-0.5615191989877737,Action,996,0.7439759036144579
365670,Blender,2015-04-24,False,0.0,True,0,Blender Foundation,Blender Foundation,"Animation & Modeling, Design & Illustration, Video Production",Unknown,"Animation & Modeling, Software, Design & Illustration, Free to Play, Game Development, Video Production, 3D, Difficult, GameMaker, Utilities",True,True,True,126,70186,2695,"5,000,000 .. 10,000,000",7762,1083,396,9640,0,0,0,2015,4,7500000.0,True,0.0,-0.1409638671007489,1.9472279845055869,-0.14209042723478343,-0.3453586044247277,-0.5615191989877737,Other,72881,0.9630219124325956
2656540,Ballads of Hongye: REBORN,2024-10-23,False,1.99,False,0,珠海金山数字网络科技有限公司,"海南西山居互动娱乐科技有限公司, Gamirror Games","Casual, Indie, Simulation","Single-player, Family Sharing","City Builder, Casual, Simulation, Relaxing, Atmospheric, Nature, Family Friendly, Immersive Sim, Design & Illustration, Stylized",True,False,False,3894,3089,498,"200,000 .. 500,000",221,0,60,59,0,5,97,2024,10,350000.0,False,1.095273387402595,-0.11448668918030984,-0.32463622680897897,0.06912890915418535,0.41379706442860453,1.497589539469,Casual,3587,0.861165319208252
3990,Civilization IV®: Warlords,2007-04-06,False,4.99,False,0,Firaxis Games,2K,Strategy,"Single-player, Family Sharing","Strategy, Turn-Based, 4X, Turn-Based Strategy, Historical, Singleplayer, Multiplayer, Grand Strategy, Local Multiplayer",True,True,False,392,442,44,"500,000 .. 1,000,000",57,0,9,144,0,0,0,2007,4,750000.0,False,1.7900914121273581,-0.13909472449808521,-0.37404422716113234,-0.14209042723478343,-0.3453586044247277,-2.391838077616017,Strategy,486,0.9094650205761317
356570,Party Hard,2015-08-25,False,9.99,False,0,"Pinokl Games, Kverta",tinyBuild,"Action, Indie, Strategy","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","Pixel Graphics, Stealth, Strategy, Violent, Indie, Action, Villain Protagonist, Gore, Great Soundtrack, Singleplayer",True,True,True,9508,10405,1137,"500,000 .. 1,000,000",306,0,322,39,17,3,27,2015,8,750000.0,False,2.39698576841553,-0.07503794267146034,-0.29902842174841165,-0.015358825401402173,-0.1340472326820476,-0.5615191989877737,Action,11542,0.9014902096690348
1259970,eFootball PES 2021 SEASON UPDATE,2020-09-15,False,0.0,False,0,Konami Digital Entertainment,Konami Digital Entertainment,Sports,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, In-App Purchases, Partial Controller Support, Remote Play on Tablet, Family Sharing","Sports, Football (Soccer), Multiplayer, e-sports, Realistic, Local Multiplayer, Co-op, Singleplayer, Football (American), Local Co-Op",True,False,False,20936,29393,8549,"1,000,000 .. 2,000,000",4290,768,720,989,0,0,0,2020,9,1500000.0,True,0.0,0.005264920724181264,0.9012244648551198,-0.14209042723478343,-0.3453586044247277,0.5824301001548784,Sports,37942,0.7746824099942017
249230,Risen 3 - Titan Lords,2014-08-12,False,14.99,False,0,Piranha Bytes,THQ Nordic,RPG,"Single-player, Steam Achievements, Steam Trading Cards, Captions available, Partial Controller Support, Steam Cloud, Family Sharing","RPG, Open World, Gothic, Adventure, Atmospheric, Singleplayer, Fantasy, Third Person, Dark Fantasy, Action RPG",True,False,False,4309,4553,1560,"500,000 .. 1,000,000",762,0,228,46,17,3,50,2014,8,750000.0,False,2.771963526845863,-0.11157054564607889,-0.16165007930583877,-0.015358825401402173,0.04595875065430953,-0.7903090588163041,RPG,6113,0.7448061508261083
513780,Turbo Pug DX,2016-09-26,False,1.99,False,0,"SnowFlame, Back To Basics Gaming",Back To Basics Gaming,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Includes level editor, Family Sharing","Indie, Casual, Runner, Cute, Pixel Graphics, Funny, Difficult, Dog, Adventure, Platformer",True,False,False,422,1407,405,"1,000,000 .. 2,000,000",219,0,215,0,0,1,27,2016,9,1500000.0,False,1.095273387402595,-0.13888391894139382,-0.3252387633986394,-0.09984655995698968,-0.1340472326820476,-0.33272933915924324,Casual,1812,0.7764900662251656
514970,Drive Megapolis,2016-08-24,False,0.0,False,0,npp_trainer,Back To Basics Gaming,"Casual, Indie, Racing, Simulation","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","Simulation, Racing, Indie, Casual",True,False,False,0,112,183,"200,000 .. 500,000",244,0,216,0,0,0,0,2016,8,350000.0,True,0.0,-0.14184925043885277,-0.3177070560278843,-0.14209042723478343,-0.3453586044247277,-0.33272933915924324,Casual,295,0.37966101694915255
1072420,DRAGON QUEST BUILDERS™ 2,2019-12-10,False,49.99,False,0,"Square Enix, KOEI TECMO GAMES CO., LTD.",Square Enix,"Action, Adventure, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Custom Volume Controls, Playable without Timed Input, Save Anytime, Stereo Sound, Surround Sound, Steam Cloud, Stats, Remote Play on Tablet, Family Sharing","RPG, Open World Survival Craft, Adventure, Action, Building, Sandbox, Crafting, JRPG, Anime, Cute",True,False,False,6717,6679,554,"500,000 .. 1,000,000",2705,0,1363,425,0,0,31,2019,12,750000.0,False,3.9316295350670645,-0.09464988629564969,0.423714217549247,-0.14209042723478343,-0.10274184427572462,0.353640240326348,Action,7233,0.9234066085994747
7200,Trackmania United Forever,2008-04-16,False,29.99,False,0,Nadeo,Ubisoft,Racing,"Single-player, Multi-player, Includes level editor, Family Sharing","Racing, Multiplayer, Level Editor, Time Attack, Singleplayer, Arcade, Competitive, Classic, Driving, Difficult",True,False,False,2433,2482,136,"200,000 .. 500,000",1213,0,118,75,0,0,0,2008,4,350000.0,False,3.433664571799657,-0.12475291979118072,-0.02577807833741691,-0.14209042723478343,-0.3453586044247277,-2.1630482177874866,Racing,2618,0.948051948051948
39680,The Guild II Renaissance,2010-07-28,False,9.99,False,0,Runeforge Game Studio,THQ Nordic,"Simulation, Strategy","Single-player, Steam Cloud, Family Sharing","Simulation, Strategy, Colony Sim, Economy, Medieval, RPG, Trading, City Builder, Multiplayer, Politics",True,False,False,3365,3230,674,"500,000 .. 1,000,000",1483,0,827,32,0,0,0,2010,7,750000.0,False,2.39698576841553,-0.11820389382996808,0.05556436126673808,-0.14209042723478343,-0.3453586044247277,-1.7054684981304258,Simulation,3904,0.8273565573770492
2698940,The Crew Motorfest,2024-04-18,False,69.99,False,0,Ubisoft Ivory Tower,Ubisoft,Racing,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Captions available, In-App Purchases, HDR available","Racing, Open World, Arcade, Multiplayer, Driving, Sandbox, Singleplayer, Sports, PvP, Online Co-Op",True,False,False,20897,6295,1732,"200,000 .. 500,000",2476,478,543,222,0,13,50,2024,4,350000.0,False,4.262539022051294,0.004990873500482452,0.3547237780331303,0.4070798473765354,0.04595875065430953,1.497589539469,Racing,8027,0.7842282297246792
264120,Victory: The Age of Racing,2016-02-12,False,0.0,False,0,Vae Victis Games,Vae Victis Games,"Indie, Racing, Simulation, Sports, Free To Play","Single-player, Multi-player, Steam Trading Cards, Partial Controller Support, Stats, Family Sharing","Racing, Automobile Sim, Free to Play, Multiplayer, Sports, Simulation, Indie, Arcade, Controller, Massively Multiplayer",True,False,False,130,677,656,"200,000 .. 500,000",253,1,83,0,0,0,0,2016,2,350000.0,True,0.0,-0.14093575969319005,-0.31499564137441244,-0.14209042723478343,-0.3453586044247277,-0.33272933915924324,Indie,1333,0.5078769692423106
354200,Aberoth,2015-07-17,False,0.0,True,0,"Jarbit, Castle art by Yuriy Gusev",Jarbit,"Action, Adventure, Free To Play, Indie, Massively Multiplayer, RPG","Multi-player, MMO, PvP, Online PvP, Steam Achievements","Free to Play, Pixel Graphics, RPG, Massively Multiplayer, Adventure, Open World, Indie, Action, MMORPG, Multiplayer",True,True,True,0,922,514,"200,000 .. 500,000",6702,17,10013,4,0,0,30,2015,7,350000.0,True,0.0,-0.14184925043885277,1.627883591985571,-0.14209042723478343,-0.11056819137730538,-0.5615191989877737,Action,1436,0.6420612813370473
336510,Anno Online,2015-07-01,False,0.0,False,0,Blue Byte,Ubisoft,"Free To Play, Simulation, Strategy","Single-player, Multi-player, Steam Trading Cards, Steam Cloud, Family Sharing","Free to Play, Strategy, City Builder, Simulation, Multiplayer, Medieval, Base-Building, Building, Singleplayer, Massively Multiplayer",True,True,False,0,495,532,"200,000 .. 500,000",434,0,88,0,0,0,0,2015,7,350000.0,True,0.0,-0.14184925043885277,-0.2604660800101456,-0.14209042723478343,-0.3453586044247277,-0.5615191989877737,Simulation,1027,0.4819863680623174
332200,Axiom Verge,2015-05-14,False,19.99,False,0,Thomas Happ Games LLC,Thomas Happ Games LLC,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing","Metroidvania, Indie, Pixel Graphics, Platformer, Action, Great Soundtrack, 2D, Sci-fi, Adventure, Retro",True,False,True,5700,5515,549,"200,000 .. 500,000",470,54,300,17,0,1,29,2015,5,350000.0,False,3.0440461338325417,-0.10179619466748793,-0.24962042139625823,-0.09984655995698968,-0.11839453847888612,-0.5615191989877737,Action,6064,0.9094656992084432
433550,DARQ: Complete Edition,2019-08-15,False,19.99,False,0,Unfold Games,Unfold Games,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","Horror, Dark, Adventure, Puzzle, Singleplayer, Atmospheric, Psychological Horror, Puzzle-Platformer, Side Scroller, 2.5D",True,False,False,3542,3770,241,"200,000 .. 500,000",75,0,52,2,0,2,17,2019,8,350000.0,False,3.0440461338325417,-0.11696014104548887,-0.3686213978541887,-0.05760269267919593,-0.21231070369785507,0.353640240326348,Action,4011,0.9399152331089504
220820,Zombie Driver HD,2012-10-17,False,9.99,False,0,Exor Studios,Exor Studios,"Action, Indie, Racing","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Camera Comfort, Custom Volume Controls, Keyboard Only Option, Playable without Timed Input, Stereo Sound, Surround Sound, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Family Sharing","Zombies, Racing, Top-Down, Gore, Violent, Open World, Top-Down Shooter, Controller, Singleplayer, Score Attack",True,False,False,2751,3280,653,"200,000 .. 500,000",128,0,49,5,18,5,103,2012,10,350000.0,False,2.39698576841553,-0.12251838089025195,-0.3526541782281879,0.06912890915418535,0.460755147038089,-1.247888778473365,Action,3933,0.8339689804220697
273110,Counter-Strike Nexon,2014-10-07,False,0.0,True,0,"Valve, NEXON",NEXON,"Action, Casual, Indie, Massively Multiplayer, Free To Play","Single-player, Multi-player, MMO, Co-op, Steam Achievements, Steam Trading Cards, Captions available, In-App Purchases","Free to Play, FPS, Zombies, Sandbox, PvE, Multiplayer, PvP, Shooter, Horror, Action",True,False,False,583,28373,14329,"5,000,000 .. 10,000,000",1188,52,104,369,0,1,196,2014,10,7500000.0,True,0.0,-0.13775259578715002,-0.033309785708172,-0.09984655995698968,1.1886054274850983,-0.7903090588163041,Action,42702,0.6644419465130439
1106840,Hydroneer,2020-05-08,False,14.99,False,0,Foulball Hangover,Foulball Hangover,"Adventure, Casual, Indie, Simulation, Strategy","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing","Base-Building, Mining, Automation, Sandbox, Co-op, Open World, Multiplayer, Building, Funny, Resource Management",True,False,False,25866,21755,3368,"1,000,000 .. 2,000,000",1877,3,643,374,0,1,78,2020,5,1500000.0,False,2.771963526845863,0.039907300540466976,0.17426406942983833,-0.09984655995698968,0.2650964694985704,0.5824301001548784,Adventure,25123,0.8659395772797834
2677660,Indiana Jones and the Great Circle,2024-12-08,False,69.99,False,0,MachineGames,Bethesda Softworks,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Color Alternatives, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Surround Sound, Steam Cloud, HDR available, Family Sharing","Action-Adventure, First-Person, Story Rich, Puzzle, Singleplayer, Adventure, Exploration, Stealth, Historical, Action",True,False,False,11980,12787,1322,"200,000 .. 500,000",1411,0,1331,274,0,1,55,2024,12,350000.0,False,4.262539022051294,-0.0576675648000895,0.03387304403896342,-0.09984655995698968,0.08509048616221325,1.497589539469,Action,14109,0.906300942660713
554620,Life is Strange: Before the Storm,2017-08-31,False,16.99,False,0,"Deck Nine, Feral Interactive (Mac), Feral Interactive (Linux)","Square Enix, Feral Interactive (Mac), Feral Interactive (Linux)","Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Custom Volume Controls, Stereo Sound, Subtitle Options, Steam Cloud, Family Sharing","Story Rich, Choices Matter, Great Soundtrack, Female Protagonist, Atmospheric, Singleplayer, Episodic, Adventure, Choose Your Own Adventure, Multiple Endings",True,True,True,33318,34787,2506,"2,000,000 .. 5,000,000",657,102,610,35,17,5,34,2017,8,3500000.0,False,2.8898160479624417,0.09227140082260919,-0.19328325026301016,0.06912890915418535,-0.07926280297098239,-0.10393947933071283,Action,37293,0.9328024025956614
